TIME	TEMP	VCCINT	VCCBRAM	VCCAUX	VP	VN	VAUXP[0]	VAUXN[0]	VAUXP[1]	VAUXN[1]	VAUXP[2]	VAUXN[2]	VAUXP[3]	VAUXN[3]	VAUXP[4]	VAUXN[4]	VAUXP[5]	VAUXN[5]	VAUXP[6]	VAUXN[6]	VAUXP[7]	VAUXN[7]	VAUXP[8]	VAUXN[8]	VAUXP[9]	VAUXN[9]	VAUXP[10]	VAUXN[10]	VAUXP[11]	VAUXN[11]	VAUXP[12]	VAUXN[12]	VAUXP[13]	VAUXN[13]	VAUXP[14]	VAUXN[14]	VAUXP[15]	VAUXN[15]	
561200	63	1.02	1.02	1.8	0.57	0	0.6555	0	0.8243	0	0.57	0	0.57	0	0.57	0	0.57	0	0.57	0	0.6555	0	0.0252	0	0.57	0	0.57	0	0.57	0	0.57	0	0.57	0	0.57	0	0.57	0	//
562420	63	1.02	1.02	1.8	0.56	0	0.6526	0	0.8249	0	0.56	0	0.56	0	0.56	0	0.56	0	0.56	0	0.6526	0	0.0243	0	0.56	0	0.56	0	0.56	0	0.56	0	0.56	0	0.56	0	0.56	0	//
563640	63	1.02	1.02	1.8	0.56	0	0.6497	0	0.8255	0	0.56	0	0.56	0	0.56	0	0.56	0	0.56	0	0.6497	0	0.0233	0	0.56	0	0.56	0	0.56	0	0.56	0	0.56	0	0.56	0	0.56	0	//
564860	63	1.02	1.02	1.8	0.56	0	0.6467	0	0.8261	0	0.56	0	0.56	0	0.56	0	0.56	0	0.56	0	0.6467	0	0.0224	0	0.56	0	0.56	0	0.56	0	0.56	0	0.56	0	0.56	0	0.56	0	//
566080	63	1.02	1.02	1.8	0.55	0	0.6438	0	0.8267	0	0.55	0	0.55	0	0.55	0	0.55	0	0.55	0	0.6438	0	0.0215	0	0.55	0	0.55	0	0.55	0	0.55	0	0.55	0	0.55	0	0.55	0	//
567300	63	1.02	1.02	1.8	0.55	0	0.6409	0	0.8272	0	0.55	0	0.55	0	0.55	0	0.55	0	0.55	0	0.6409	0	0.0206	0	0.55	0	0.55	0	0.55	0	0.55	0	0.55	0	0.55	0	0.55	0	//
568520	63	1.02	1.02	1.8	0.55	0	0.6379	0	0.8278	0	0.55	0	0.55	0	0.55	0	0.55	0	0.55	0	0.6379	0	0.0198	0	0.55	0	0.55	0	0.55	0	0.55	0	0.55	0	0.55	0	0.55	0	//
569740	63	1.02	1.02	1.8	0.54	0	0.635	0	0.8284	0	0.54	0	0.54	0	0.54	0	0.54	0	0.54	0	0.635	0	0.0189	0	0.54	0	0.54	0	0.54	0	0.54	0	0.54	0	0.54	0	0.54	0	//
570960	63	1.02	1.02	1.8	0.54	0	0.632	0	0.829	0	0.54	0	0.54	0	0.54	0	0.54	0	0.54	0	0.632	0	0.0181	0	0.54	0	0.54	0	0.54	0	0.54	0	0.54	0	0.54	0	0.54	0	//
572180	63	1.02	1.02	1.8	0.54	0	0.629	0	0.8295	0	0.54	0	0.54	0	0.54	0	0.54	0	0.54	0	0.629	0	0.0173	0	0.54	0	0.54	0	0.54	0	0.54	0	0.54	0	0.54	0	0.54	0	//
573400	63	1.02	1.02	1.8	0.54	0	0.6261	0	0.8301	0	0.54	0	0.54	0	0.54	0	0.54	0	0.54	0	0.6261	0	0.0165	0	0.54	0	0.54	0	0.54	0	0.54	0	0.54	0	0.54	0	0.54	0	//
574620	63	1.02	1.02	1.8	0.53	0	0.6231	0	0.8307	0	0.53	0	0.53	0	0.53	0	0.53	0	0.53	0	0.6231	0	0.0157	0	0.53	0	0.53	0	0.53	0	0.53	0	0.53	0	0.53	0	0.53	0	//
575840	63	1.02	1.02	1.8	0.53	0	0.6201	0	0.8313	0	0.53	0	0.53	0	0.53	0	0.53	0	0.53	0	0.6201	0	0.015	0	0.53	0	0.53	0	0.53	0	0.53	0	0.53	0	0.53	0	0.53	0	//
577060	63	1.02	1.02	1.8	0.53	0	0.6171	0	0.8318	0	0.53	0	0.53	0	0.53	0	0.53	0	0.53	0	0.6171	0	0.0142	0	0.53	0	0.53	0	0.53	0	0.53	0	0.53	0	0.53	0	0.53	0	//
578280	63	1.02	1.02	1.8	0.52	0	0.6141	0	0.8324	0	0.52	0	0.52	0	0.52	0	0.52	0	0.52	0	0.6141	0	0.0135	0	0.52	0	0.52	0	0.52	0	0.52	0	0.52	0	0.52	0	0.52	0	//
579500	63	1.02	1.02	1.8	0.52	0	0.6112	0	0.833	0	0.52	0	0.52	0	0.52	0	0.52	0	0.52	0	0.6112	0	0.0128	0	0.52	0	0.52	0	0.52	0	0.52	0	0.52	0	0.52	0	0.52	0	//
580720	63	1.02	1.02	1.8	0.52	0	0.6082	0	0.8336	0	0.52	0	0.52	0	0.52	0	0.52	0	0.52	0	0.6082	0	0.0121	0	0.52	0	0.52	0	0.52	0	0.52	0	0.52	0	0.52	0	0.52	0	//
581940	63	1.02	1.02	1.8	0.51	0	0.6052	0	0.8341	0	0.51	0	0.51	0	0.51	0	0.51	0	0.51	0	0.6052	0	0.0115	0	0.51	0	0.51	0	0.51	0	0.51	0	0.51	0	0.51	0	0.51	0	//
583160	63	1.02	1.02	1.8	0.51	0	0.6022	0	0.8347	0	0.51	0	0.51	0	0.51	0	0.51	0	0.51	0	0.6022	0	0.0108	0	0.51	0	0.51	0	0.51	0	0.51	0	0.51	0	0.51	0	0.51	0	//
584380	63	1.02	1.02	1.8	0.51	0	0.5991	0	0.8353	0	0.51	0	0.51	0	0.51	0	0.51	0	0.51	0	0.5991	0	0.0102	0	0.51	0	0.51	0	0.51	0	0.51	0	0.51	0	0.51	0	0.51	0	//
585600	63	1.02	1.02	1.8	0.5	0	0.5961	0	0.8358	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5961	0	0.0096	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
586820	63	1.02	1.02	1.8	0.5	0	0.5931	0	0.8364	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5931	0	0.009	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
588040	63	1.02	1.02	1.8	0.5	0	0.5901	0	0.837	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5901	0	0.0084	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
589260	63	1.02	1.02	1.8	0.49	0	0.5871	0	0.8375	0	0.49	0	0.49	0	0.49	0	0.49	0	0.49	0	0.5871	0	0.0079	0	0.49	0	0.49	0	0.49	0	0.49	0	0.49	0	0.49	0	0.49	0	//
590480	63	1.02	1.02	1.8	0.49	0	0.5841	0	0.8381	0	0.49	0	0.49	0	0.49	0	0.49	0	0.49	0	0.5841	0	0.0074	0	0.49	0	0.49	0	0.49	0	0.49	0	0.49	0	0.49	0	0.49	0	//
591700	63	1.02	1.02	1.8	0.49	0	0.581	0	0.8387	0	0.49	0	0.49	0	0.49	0	0.49	0	0.49	0	0.581	0	0.0068	0	0.49	0	0.49	0	0.49	0	0.49	0	0.49	0	0.49	0	0.49	0	//
592920	63	1.02	1.02	1.8	0.48	0	0.578	0	0.8392	0	0.48	0	0.48	0	0.48	0	0.48	0	0.48	0	0.578	0	0.0063	0	0.48	0	0.48	0	0.48	0	0.48	0	0.48	0	0.48	0	0.48	0	//
594140	63	1.02	1.02	1.8	0.48	0	0.575	0	0.8398	0	0.48	0	0.48	0	0.48	0	0.48	0	0.48	0	0.575	0	0.0059	0	0.48	0	0.48	0	0.48	0	0.48	0	0.48	0	0.48	0	0.48	0	//
595360	63	1.02	1.02	1.8	0.48	0	0.5719	0	0.8404	0	0.48	0	0.48	0	0.48	0	0.48	0	0.48	0	0.5719	0	0.0054	0	0.48	0	0.48	0	0.48	0	0.48	0	0.48	0	0.48	0	0.48	0	//
596580	63	1.02	1.02	1.8	0.47	0	0.5689	0	0.8409	0	0.47	0	0.47	0	0.47	0	0.47	0	0.47	0	0.5689	0	0.005	0	0.47	0	0.47	0	0.47	0	0.47	0	0.47	0	0.47	0	0.47	0	//
597800	63	1.02	1.02	1.8	0.47	0	0.5658	0	0.8415	0	0.47	0	0.47	0	0.47	0	0.47	0	0.47	0	0.5658	0	0.0045	0	0.47	0	0.47	0	0.47	0	0.47	0	0.47	0	0.47	0	0.47	0	//
599020	63	1.02	1.02	1.8	0.47	0	0.5628	0	0.842	0	0.47	0	0.47	0	0.47	0	0.47	0	0.47	0	0.5628	0	0.0041	0	0.47	0	0.47	0	0.47	0	0.47	0	0.47	0	0.47	0	0.47	0	//
600240	63	1.02	1.02	1.8	0.46	0	0.5597	0	0.8426	0	0.46	0	0.46	0	0.46	0	0.46	0	0.46	0	0.5597	0	0.0038	0	0.46	0	0.46	0	0.46	0	0.46	0	0.46	0	0.46	0	0.46	0	//
601460	63	1.02	1.02	1.8	0.46	0	0.5567	0	0.8432	0	0.46	0	0.46	0	0.46	0	0.46	0	0.46	0	0.5567	0	0.0034	0	0.46	0	0.46	0	0.46	0	0.46	0	0.46	0	0.46	0	0.46	0	//
602680	63	1.02	1.02	1.8	0.46	0	0.5536	0	0.8437	0	0.46	0	0.46	0	0.46	0	0.46	0	0.46	0	0.5536	0	0.003	0	0.46	0	0.46	0	0.46	0	0.46	0	0.46	0	0.46	0	0.46	0	//
603900	63	1.02	1.02	1.8	0.45	0	0.5506	0	0.8443	0	0.45	0	0.45	0	0.45	0	0.45	0	0.45	0	0.5506	0	0.0027	0	0.45	0	0.45	0	0.45	0	0.45	0	0.45	0	0.45	0	0.45	0	//
605120	63	1.02	1.02	1.8	0.45	0	0.5475	0	0.8448	0	0.45	0	0.45	0	0.45	0	0.45	0	0.45	0	0.5475	0	0.0024	0	0.45	0	0.45	0	0.45	0	0.45	0	0.45	0	0.45	0	0.45	0	//
606340	63	1.02	1.02	1.8	0.45	0	0.5445	0	0.8454	0	0.45	0	0.45	0	0.45	0	0.45	0	0.45	0	0.5445	0	0.0021	0	0.45	0	0.45	0	0.45	0	0.45	0	0.45	0	0.45	0	0.45	0	//
607560	63	1.02	1.02	1.8	0.44	0	0.5414	0	0.8459	0	0.44	0	0.44	0	0.44	0	0.44	0	0.44	0	0.5414	0	0.0018	0	0.44	0	0.44	0	0.44	0	0.44	0	0.44	0	0.44	0	0.44	0	//
608780	63	1.02	1.02	1.8	0.44	0	0.5383	0	0.8465	0	0.44	0	0.44	0	0.44	0	0.44	0	0.44	0	0.5383	0	0.0016	0	0.44	0	0.44	0	0.44	0	0.44	0	0.44	0	0.44	0	0.44	0	//
610000	63	1.02	1.02	1.8	0.44	0	0.5353	0	0.8471	0	0.44	0	0.44	0	0.44	0	0.44	0	0.44	0	0.5353	0	0.0014	0	0.44	0	0.44	0	0.44	0	0.44	0	0.44	0	0.44	0	0.44	0	//
611220	63	1.02	1.02	1.8	0.43	0	0.5322	0	0.8476	0	0.43	0	0.43	0	0.43	0	0.43	0	0.43	0	0.5322	0	0.0011	0	0.43	0	0.43	0	0.43	0	0.43	0	0.43	0	0.43	0	0.43	0	//
612440	63	1.02	1.02	1.8	0.43	0	0.5292	0	0.8482	0	0.43	0	0.43	0	0.43	0	0.43	0	0.43	0	0.5292	0	0.0009	0	0.43	0	0.43	0	0.43	0	0.43	0	0.43	0	0.43	0	0.43	0	//
613660	63	1.02	1.02	1.8	0.43	0	0.5261	0	0.8487	0	0.43	0	0.43	0	0.43	0	0.43	0	0.43	0	0.5261	0	0.0008	0	0.43	0	0.43	0	0.43	0	0.43	0	0.43	0	0.43	0	0.43	0	//
614880	63	1.02	1.02	1.8	0.42	0	0.523	0	0.8493	0	0.42	0	0.42	0	0.42	0	0.42	0	0.42	0	0.523	0	0.0006	0	0.42	0	0.42	0	0.42	0	0.42	0	0.42	0	0.42	0	0.42	0	//
616100	63	1.02	1.02	1.8	0.42	0	0.52	0	0.8498	0	0.42	0	0.42	0	0.42	0	0.42	0	0.42	0	0.52	0	0.0005	0	0.42	0	0.42	0	0.42	0	0.42	0	0.42	0	0.42	0	0.42	0	//
617320	63	1.02	1.02	1.8	0.42	0	0.5169	0	0.8504	0	0.42	0	0.42	0	0.42	0	0.42	0	0.42	0	0.5169	0	0.0003	0	0.42	0	0.42	0	0.42	0	0.42	0	0.42	0	0.42	0	0.42	0	//
618540	63	1.02	1.02	1.8	0.41	0	0.5138	0	0.8509	0	0.41	0	0.41	0	0.41	0	0.41	0	0.41	0	0.5138	0	0.0002	0	0.41	0	0.41	0	0.41	0	0.41	0	0.41	0	0.41	0	0.41	0	//
619760	63	1.02	1.02	1.8	0.41	0	0.5107	0	0.8514	0	0.41	0	0.41	0	0.41	0	0.41	0	0.41	0	0.5107	0	0.0002	0	0.41	0	0.41	0	0.41	0	0.41	0	0.41	0	0.41	0	0.41	0	//
620980	63	1.02	1.02	1.8	0.41	0	0.5077	0	0.852	0	0.41	0	0.41	0	0.41	0	0.41	0	0.41	0	0.5077	0	0.0001	0	0.41	0	0.41	0	0.41	0	0.41	0	0.41	0	0.41	0	0.41	0	//
622200	63	1.02	1.02	1.8	0.41	0	0.5046	0	0.8525	0	0.41	0	0.41	0	0.41	0	0.41	0	0.41	0	0.5046	0	0	0	0.41	0	0.41	0	0.41	0	0.41	0	0.41	0	0.41	0	0.41	0	//
623420	63	1.02	1.02	1.8	0.4	0	0.5015	0	0.8531	0	0.4	0	0.4	0	0.4	0	0.4	0	0.4	0	0.5015	0	0	0	0.4	0	0.4	0	0.4	0	0.4	0	0.4	0	0.4	0	0.4	0	//
624640	63	1.02	1.02	1.8	0.4	0	0.4985	0	0.8536	0	0.4	0	0.4	0	0.4	0	0.4	0	0.4	0	0.4985	0	0	0	0.4	0	0.4	0	0.4	0	0.4	0	0.4	0	0.4	0	0.4	0	//
625860	63	1.02	1.02	1.8	0.4	0	0.4954	0	0.8542	0	0.4	0	0.4	0	0.4	0	0.4	0	0.4	0	0.4954	0	0	0	0.4	0	0.4	0	0.4	0	0.4	0	0.4	0	0.4	0	0.4	0	//
627080	63	1.02	1.02	1.8	0.39	0	0.4923	0	0.8547	0	0.39	0	0.39	0	0.39	0	0.39	0	0.39	0	0.4923	0	0	0	0.39	0	0.39	0	0.39	0	0.39	0	0.39	0	0.39	0	0.39	0	//
628300	63	1.02	1.02	1.8	0.39	0	0.4893	0	0.8552	0	0.39	0	0.39	0	0.39	0	0.39	0	0.39	0	0.4893	0	0.0001	0	0.39	0	0.39	0	0.39	0	0.39	0	0.39	0	0.39	0	0.39	0	//
629520	63	1.02	1.02	1.8	0.39	0	0.4862	0	0.8558	0	0.39	0	0.39	0	0.39	0	0.39	0	0.39	0	0.4862	0	0.0002	0	0.39	0	0.39	0	0.39	0	0.39	0	0.39	0	0.39	0	0.39	0	//
630740	63	1.02	1.02	1.8	0.38	0	0.4831	0	0.8563	0	0.38	0	0.38	0	0.38	0	0.38	0	0.38	0	0.4831	0	0.0002	0	0.38	0	0.38	0	0.38	0	0.38	0	0.38	0	0.38	0	0.38	0	//
631960	63	1.02	1.02	1.8	0.38	0	0.48	0	0.8569	0	0.38	0	0.38	0	0.38	0	0.38	0	0.38	0	0.48	0	0.0003	0	0.38	0	0.38	0	0.38	0	0.38	0	0.38	0	0.38	0	0.38	0	//
633180	63	1.02	1.02	1.8	0.38	0	0.477	0	0.8574	0	0.38	0	0.38	0	0.38	0	0.38	0	0.38	0	0.477	0	0.0005	0	0.38	0	0.38	0	0.38	0	0.38	0	0.38	0	0.38	0	0.38	0	//
634400	63	1.02	1.02	1.8	0.37	0	0.4739	0	0.8579	0	0.37	0	0.37	0	0.37	0	0.37	0	0.37	0	0.4739	0	0.0006	0	0.37	0	0.37	0	0.37	0	0.37	0	0.37	0	0.37	0	0.37	0	//
635620	63	1.02	1.02	1.8	0.37	0	0.4708	0	0.8585	0	0.37	0	0.37	0	0.37	0	0.37	0	0.37	0	0.4708	0	0.0008	0	0.37	0	0.37	0	0.37	0	0.37	0	0.37	0	0.37	0	0.37	0	//
636840	63	1.02	1.02	1.8	0.37	0	0.4678	0	0.859	0	0.37	0	0.37	0	0.37	0	0.37	0	0.37	0	0.4678	0	0.0009	0	0.37	0	0.37	0	0.37	0	0.37	0	0.37	0	0.37	0	0.37	0	//
638060	63	1.02	1.02	1.8	0.36	0	0.4647	0	0.8595	0	0.36	0	0.36	0	0.36	0	0.36	0	0.36	0	0.4647	0	0.0011	0	0.36	0	0.36	0	0.36	0	0.36	0	0.36	0	0.36	0	0.36	0	//
639280	63	1.02	1.02	1.8	0.36	0	0.4617	0	0.8601	0	0.36	0	0.36	0	0.36	0	0.36	0	0.36	0	0.4617	0	0.0014	0	0.36	0	0.36	0	0.36	0	0.36	0	0.36	0	0.36	0	0.36	0	//
640500	63	1.02	1.02	1.8	0.36	0	0.4586	0	0.8606	0	0.36	0	0.36	0	0.36	0	0.36	0	0.36	0	0.4586	0	0.0016	0	0.36	0	0.36	0	0.36	0	0.36	0	0.36	0	0.36	0	0.36	0	//
641720	63	1.02	1.02	1.8	0.35	0	0.4555	0	0.8611	0	0.35	0	0.35	0	0.35	0	0.35	0	0.35	0	0.4555	0	0.0018	0	0.35	0	0.35	0	0.35	0	0.35	0	0.35	0	0.35	0	0.35	0	//
642940	63	1.02	1.02	1.8	0.35	0	0.4525	0	0.8617	0	0.35	0	0.35	0	0.35	0	0.35	0	0.35	0	0.4525	0	0.0021	0	0.35	0	0.35	0	0.35	0	0.35	0	0.35	0	0.35	0	0.35	0	//
644160	63	1.02	1.02	1.8	0.35	0	0.4494	0	0.8622	0	0.35	0	0.35	0	0.35	0	0.35	0	0.35	0	0.4494	0	0.0024	0	0.35	0	0.35	0	0.35	0	0.35	0	0.35	0	0.35	0	0.35	0	//
645380	63	1.02	1.02	1.8	0.35	0	0.4464	0	0.8627	0	0.35	0	0.35	0	0.35	0	0.35	0	0.35	0	0.4464	0	0.0027	0	0.35	0	0.35	0	0.35	0	0.35	0	0.35	0	0.35	0	0.35	0	//
646600	63	1.02	1.02	1.8	0.34	0	0.4433	0	0.8632	0	0.34	0	0.34	0	0.34	0	0.34	0	0.34	0	0.4433	0	0.003	0	0.34	0	0.34	0	0.34	0	0.34	0	0.34	0	0.34	0	0.34	0	//
647820	63	1.02	1.02	1.8	0.34	0	0.4403	0	0.8638	0	0.34	0	0.34	0	0.34	0	0.34	0	0.34	0	0.4403	0	0.0034	0	0.34	0	0.34	0	0.34	0	0.34	0	0.34	0	0.34	0	0.34	0	//
649040	63	1.02	1.02	1.8	0.34	0	0.4372	0	0.8643	0	0.34	0	0.34	0	0.34	0	0.34	0	0.34	0	0.4372	0	0.0038	0	0.34	0	0.34	0	0.34	0	0.34	0	0.34	0	0.34	0	0.34	0	//
650260	63	1.02	1.02	1.8	0.33	0	0.4342	0	0.8648	0	0.33	0	0.33	0	0.33	0	0.33	0	0.33	0	0.4342	0	0.0041	0	0.33	0	0.33	0	0.33	0	0.33	0	0.33	0	0.33	0	0.33	0	//
651480	63	1.02	1.02	1.8	0.33	0	0.4311	0	0.8653	0	0.33	0	0.33	0	0.33	0	0.33	0	0.33	0	0.4311	0	0.0045	0	0.33	0	0.33	0	0.33	0	0.33	0	0.33	0	0.33	0	0.33	0	//
652700	63	1.02	1.02	1.8	0.33	0	0.4281	0	0.8659	0	0.33	0	0.33	0	0.33	0	0.33	0	0.33	0	0.4281	0	0.005	0	0.33	0	0.33	0	0.33	0	0.33	0	0.33	0	0.33	0	0.33	0	//
653920	63	1.02	1.02	1.8	0.32	0	0.425	0	0.8664	0	0.32	0	0.32	0	0.32	0	0.32	0	0.32	0	0.425	0	0.0054	0	0.32	0	0.32	0	0.32	0	0.32	0	0.32	0	0.32	0	0.32	0	//
655140	63	1.02	1.02	1.8	0.32	0	0.422	0	0.8669	0	0.32	0	0.32	0	0.32	0	0.32	0	0.32	0	0.422	0	0.0059	0	0.32	0	0.32	0	0.32	0	0.32	0	0.32	0	0.32	0	0.32	0	//
656360	63	1.02	1.02	1.8	0.32	0	0.419	0	0.8674	0	0.32	0	0.32	0	0.32	0	0.32	0	0.32	0	0.419	0	0.0063	0	0.32	0	0.32	0	0.32	0	0.32	0	0.32	0	0.32	0	0.32	0	//
657580	63	1.02	1.02	1.8	0.31	0	0.4159	0	0.868	0	0.31	0	0.31	0	0.31	0	0.31	0	0.31	0	0.4159	0	0.0068	0	0.31	0	0.31	0	0.31	0	0.31	0	0.31	0	0.31	0	0.31	0	//
658800	63	1.02	1.02	1.8	0.31	0	0.4129	0	0.8685	0	0.31	0	0.31	0	0.31	0	0.31	0	0.31	0	0.4129	0	0.0074	0	0.31	0	0.31	0	0.31	0	0.31	0	0.31	0	0.31	0	0.31	0	//
660020	63	1.02	1.02	1.8	0.31	0	0.4099	0	0.869	0	0.31	0	0.31	0	0.31	0	0.31	0	0.31	0	0.4099	0	0.0079	0	0.31	0	0.31	0	0.31	0	0.31	0	0.31	0	0.31	0	0.31	0	//
661240	63	1.02	1.02	1.8	0.31	0	0.4069	0	0.8695	0	0.31	0	0.31	0	0.31	0	0.31	0	0.31	0	0.4069	0	0.0084	0	0.31	0	0.31	0	0.31	0	0.31	0	0.31	0	0.31	0	0.31	0	//
662460	63	1.02	1.02	1.8	0.3	0	0.4039	0	0.87	0	0.3	0	0.3	0	0.3	0	0.3	0	0.3	0	0.4039	0	0.009	0	0.3	0	0.3	0	0.3	0	0.3	0	0.3	0	0.3	0	0.3	0	//
663680	63	1.02	1.02	1.8	0.3	0	0.4009	0	0.8705	0	0.3	0	0.3	0	0.3	0	0.3	0	0.3	0	0.4009	0	0.0096	0	0.3	0	0.3	0	0.3	0	0.3	0	0.3	0	0.3	0	0.3	0	//
664900	63	1.02	1.02	1.8	0.3	0	0.3978	0	0.8711	0	0.3	0	0.3	0	0.3	0	0.3	0	0.3	0	0.3978	0	0.0102	0	0.3	0	0.3	0	0.3	0	0.3	0	0.3	0	0.3	0	0.3	0	//
666120	63	1.02	1.02	1.8	0.29	0	0.3948	0	0.8716	0	0.29	0	0.29	0	0.29	0	0.29	0	0.29	0	0.3948	0	0.0108	0	0.29	0	0.29	0	0.29	0	0.29	0	0.29	0	0.29	0	0.29	0	//
667340	63	1.02	1.02	1.8	0.29	0	0.3918	0	0.8721	0	0.29	0	0.29	0	0.29	0	0.29	0	0.29	0	0.3918	0	0.0115	0	0.29	0	0.29	0	0.29	0	0.29	0	0.29	0	0.29	0	0.29	0	//
668560	63	1.02	1.02	1.8	0.29	0	0.3888	0	0.8726	0	0.29	0	0.29	0	0.29	0	0.29	0	0.29	0	0.3888	0	0.0121	0	0.29	0	0.29	0	0.29	0	0.29	0	0.29	0	0.29	0	0.29	0	//
669780	63	1.02	1.02	1.8	0.28	0	0.3859	0	0.8731	0	0.28	0	0.28	0	0.28	0	0.28	0	0.28	0	0.3859	0	0.0128	0	0.28	0	0.28	0	0.28	0	0.28	0	0.28	0	0.28	0	0.28	0	//
671000	63	1.02	1.02	1.8	0.28	0	0.3829	0	0.8736	0	0.28	0	0.28	0	0.28	0	0.28	0	0.28	0	0.3829	0	0.0135	0	0.28	0	0.28	0	0.28	0	0.28	0	0.28	0	0.28	0	0.28	0	//
672220	63	1.02	1.02	1.8	0.28	0	0.3799	0	0.8741	0	0.28	0	0.28	0	0.28	0	0.28	0	0.28	0	0.3799	0	0.0142	0	0.28	0	0.28	0	0.28	0	0.28	0	0.28	0	0.28	0	0.28	0	//
673440	63	1.02	1.02	1.8	0.28	0	0.3769	0	0.8746	0	0.28	0	0.28	0	0.28	0	0.28	0	0.28	0	0.3769	0	0.015	0	0.28	0	0.28	0	0.28	0	0.28	0	0.28	0	0.28	0	0.28	0	//
674660	63	1.02	1.02	1.8	0.27	0	0.3739	0	0.8751	0	0.27	0	0.27	0	0.27	0	0.27	0	0.27	0	0.3739	0	0.0157	0	0.27	0	0.27	0	0.27	0	0.27	0	0.27	0	0.27	0	0.27	0	//
675880	63	1.02	1.02	1.8	0.27	0	0.371	0	0.8757	0	0.27	0	0.27	0	0.27	0	0.27	0	0.27	0	0.371	0	0.0165	0	0.27	0	0.27	0	0.27	0	0.27	0	0.27	0	0.27	0	0.27	0	//
677100	63	1.02	1.02	1.8	0.27	0	0.368	0	0.8762	0	0.27	0	0.27	0	0.27	0	0.27	0	0.27	0	0.368	0	0.0173	0	0.27	0	0.27	0	0.27	0	0.27	0	0.27	0	0.27	0	0.27	0	//
678320	63	1.02	1.02	1.8	0.26	0	0.365	0	0.8767	0	0.26	0	0.26	0	0.26	0	0.26	0	0.26	0	0.365	0	0.0181	0	0.26	0	0.26	0	0.26	0	0.26	0	0.26	0	0.26	0	0.26	0	//
679540	63	1.02	1.02	1.8	0.26	0	0.3621	0	0.8772	0	0.26	0	0.26	0	0.26	0	0.26	0	0.26	0	0.3621	0	0.0189	0	0.26	0	0.26	0	0.26	0	0.26	0	0.26	0	0.26	0	0.26	0	//
680760	63	1.02	1.02	1.8	0.26	0	0.3591	0	0.8777	0	0.26	0	0.26	0	0.26	0	0.26	0	0.26	0	0.3591	0	0.0198	0	0.26	0	0.26	0	0.26	0	0.26	0	0.26	0	0.26	0	0.26	0	//
681980	63	1.02	1.02	1.8	0.26	0	0.3562	0	0.8782	0	0.26	0	0.26	0	0.26	0	0.26	0	0.26	0	0.3562	0	0.0206	0	0.26	0	0.26	0	0.26	0	0.26	0	0.26	0	0.26	0	0.26	0	//
683200	63	1.02	1.02	1.8	0.25	0	0.3533	0	0.8787	0	0.25	0	0.25	0	0.25	0	0.25	0	0.25	0	0.3533	0	0.0215	0	0.25	0	0.25	0	0.25	0	0.25	0	0.25	0	0.25	0	0.25	0	//
684420	63	1.02	1.02	1.8	0.25	0	0.3503	0	0.8792	0	0.25	0	0.25	0	0.25	0	0.25	0	0.25	0	0.3503	0	0.0224	0	0.25	0	0.25	0	0.25	0	0.25	0	0.25	0	0.25	0	0.25	0	//
685640	63	1.02	1.02	1.8	0.25	0	0.3474	0	0.8797	0	0.25	0	0.25	0	0.25	0	0.25	0	0.25	0	0.3474	0	0.0233	0	0.25	0	0.25	0	0.25	0	0.25	0	0.25	0	0.25	0	0.25	0	//
686860	63	1.02	1.02	1.8	0.24	0	0.3445	0	0.8802	0	0.24	0	0.24	0	0.24	0	0.24	0	0.24	0	0.3445	0	0.0243	0	0.24	0	0.24	0	0.24	0	0.24	0	0.24	0	0.24	0	0.24	0	//
688080	63	1.02	1.02	1.8	0.24	0	0.3416	0	0.8807	0	0.24	0	0.24	0	0.24	0	0.24	0	0.24	0	0.3416	0	0.0252	0	0.24	0	0.24	0	0.24	0	0.24	0	0.24	0	0.24	0	0.24	0	//
689300	63	1.02	1.02	1.8	0.24	0	0.3386	0	0.8812	0	0.24	0	0.24	0	0.24	0	0.24	0	0.24	0	0.3386	0	0.0262	0	0.24	0	0.24	0	0.24	0	0.24	0	0.24	0	0.24	0	0.24	0	//
690520	63	1.02	1.02	1.8	0.24	0	0.3357	0	0.8817	0	0.24	0	0.24	0	0.24	0	0.24	0	0.24	0	0.3357	0	0.0272	0	0.24	0	0.24	0	0.24	0	0.24	0	0.24	0	0.24	0	0.24	0	//
691740	63	1.02	1.02	1.8	0.23	0	0.3328	0	0.8822	0	0.23	0	0.23	0	0.23	0	0.23	0	0.23	0	0.3328	0	0.0282	0	0.23	0	0.23	0	0.23	0	0.23	0	0.23	0	0.23	0	0.23	0	//
692960	63	1.02	1.02	1.8	0.23	0	0.33	0	0.8827	0	0.23	0	0.23	0	0.23	0	0.23	0	0.23	0	0.33	0	0.0292	0	0.23	0	0.23	0	0.23	0	0.23	0	0.23	0	0.23	0	0.23	0	//
